################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
### Launch time: 22:39:00 2/4/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
29	22:39:20	2/4/2019 	19294	581.00	9.00	13.78	22.04	102447.42	1846	0	
30	22:39:20	2/4/2019 	19349	86.00	8.00	6.26	22.04	102447.42	1848	0	
31	22:39:20	2/4/2019 	19398	536.00	9.00	13.25	22.04	102447.42	3840	0	
32	22:39:21	2/4/2019 	20105	956.00	189.00	44.33	22.04	102447.59	52390	0	
33	22:39:21	2/4/2019 	20772	588.00	9.00	13.87	22.04	102447.59	53148	0	
34	22:39:22	2/4/2019 	21428	467.00	9.00	12.68	22.04	102448.50	1847	0	
35	22:39:22	2/4/2019 	21944	447.00	9.00	12.54	22.04	102448.50	52393	0	
36	22:39:24	2/4/2019 	23076	286.00	8.00	10.86	22.04	102448.50	52392	0	
37	22:39:24	2/4/2019 	23782	87.00	8.00	6.28	22.04	102448.67	52391	0	
38	22:39:26	2/4/2019 	25705	906.00	113.00	32.53	22.04	102448.25	105077	0	
39	22:39:27	2/4/2019 	26397	456.00	9.00	12.60	22.04	102448.42	1849	0	
40	22:39:28	2/4/2019 	27005	124.00	8.00	7.27	22.04	102448.25	52394	0	
41	22:39:28	2/4/2019 	27584	284.00	9.00	10.86	22.04	102448.42	52390	0	
42	22:39:29	2/4/2019 	28720	962.00	301.00	57.22	22.04	102448.25	52394	0	
43	22:39:30	2/4/2019 	29097	963.00	364.00	68.39	22.04	102449.00	1850	1	
44	22:39:30	2/4/2019 	29167	77.00	8.00	6.08	22.04	102449.00	1849	0	
45	22:39:30	2/4/2019 	29355	120.00	8.00	7.15	22.04	102449.00	3894	0	
46	22:39:30	2/4/2019 	29820	560.00	9.00	13.52	22.04	102449.00	52387	0	
47	22:39:30	2/4/2019 	29853	598.00	9.00	14.00	22.04	102449.00	2601	0	
48	22:39:33	2/4/2019 	32950	698.00	12.00	15.65	22.04	102449.16	153478	0	
49	22:39:34	2/4/2019 	33042	123.00	9.00	7.24	22.04	102449.16	1848	0	
50	22:39:35	2/4/2019 	34286	874.00	81.00	26.55	22.04	102449.16	52393	0	
51	22:39:35	2/4/2019 	34406	218.00	8.00	9.69	22.04	102449.00	1850	0	
52	22:39:36	2/4/2019 	35310	196.00	9.00	9.22	22.04	102448.67	54528	0	
53	22:39:36	2/4/2019 	35566	74.00	8.00	6.03	22.04	102448.67	52394	0	
54	22:39:37	2/4/2019 	36043	67.00	8.00	5.94	22.04	102448.67	1847	0	
55	22:39:37	2/4/2019 	36290	747.00	19.00	17.89	22.04	102448.50	1847	0	
56	22:39:37	2/4/2019 	36414	87.00	8.00	6.28	22.04	102448.50	1848	0	
57	22:39:37	2/4/2019 	36752	299.00	8.00	11.05	22.04	102448.34	52388	0	
58	22:39:37	2/4/2019 	36758	570.00	9.00	13.64	22.04	102448.34	1846	0	
59	22:39:37	2/4/2019 	36824	168.00	9.00	8.52	22.04	102448.34	3841	0	
60	22:39:38	2/4/2019 	37204	469.00	9.00	12.69	22.04	102448.17	1848	0	
61	22:39:38	2/4/2019 	37848	956.00	151.00	39.45	22.04	102448.00	52395	0	
62	22:39:39	2/4/2019 	38129	614.00	9.00	14.20	22.04	102448.00	1848	0	
63	22:39:39	2/4/2019 	38168	317.00	8.00	11.28	22.04	102448.00	1849	0	
64	22:39:39	2/4/2019 	38326	926.00	134.00	36.56	22.04	102448.00	1846	0	
65	22:39:39	2/4/2019 	38668	665.00	10.00	14.90	22.04	102448.17	52394	0	
66	22:39:44	2/4/2019 	43291	138.00	8.00	7.67	22.04	102448.72	206017	0	
67	22:39:44	2/4/2019 	43682	891.00	91.00	28.30	22.04	102448.72	53146	0	
68	22:39:44	2/4/2019 	43814	63.00	8.00	5.91	22.04	102448.72	1848	0	
69	22:39:45	2/4/2019 	44255	635.00	9.00	14.41	22.04	102448.89	1846	0	
70	22:39:45	2/4/2019 	44429	93.00	9.00	6.42	22.04	102448.89	1849	0	
71	22:39:46	2/4/2019 	45994	169.00	9.00	8.54	22.05	102449.30	102934	0	
72	22:39:47	2/4/2019 	46177	160.00	8.00	8.30	22.05	102449.30	1848	0	
73	22:39:49	2/4/2019 	48356	660.00	11.00	15.16	22.05	102449.63	102936	0	
74	22:39:49	2/4/2019 	48417	969.00	321.00	60.64	22.05	102449.63	3989	0	
75	22:39:49	2/4/2019 	48440	865.00	69.00	24.76	22.05	102449.63	1849	0	
76	22:39:49	2/4/2019 	48685	737.00	17.00	17.31	22.05	102449.63	52393	0	
77	22:39:50	2/4/2019 	49032	135.00	9.00	7.59	22.05	102449.63	1848	0	
78	22:39:50	2/4/2019 	49482	100.00	8.00	6.59	22.05	102449.63	1848	0	
79	22:39:50	2/4/2019 	49620	553.00	9.00	13.44	22.05	102449.63	52389	0	
80	22:39:51	2/4/2019 	50287	142.00	8.00	7.79	22.05	102449.89	2601	0	
81	22:39:51	2/4/2019 	50704	969.00	438.00	79.52	22.05	102449.72	54530	0	
82	22:39:51	2/4/2019 	50910	924.00	131.00	36.01	22.05	102449.72	1848	0	
83	22:39:51	2/4/2019 	50985	962.00	175.00	42.76	22.05	102449.72	1849	0	
84	22:39:52	2/4/2019 	51910	693.00	11.00	15.30	22.05	102449.39	52393	0	
85	22:39:53	2/4/2019 	52105	798.00	36.00	21.04	22.05	102449.48	1849	0	
86	22:39:53	2/4/2019 	52460	930.00	140.00	37.63	22.05	102449.31	1850	0	
87	22:39:53	2/4/2019 	52950	599.00	9.00	14.01	22.05	102449.31	52392	0	
88	22:39:55	2/4/2019 	54283	955.00	178.00	43.12	22.05	102449.14	54388	0	
89	22:39:55	2/4/2019 	54621	609.00	9.00	14.14	22.05	102448.98	52394	0	
90	22:39:55	2/4/2019 	54794	887.00	88.00	27.76	22.05	102448.98	1848	0	
91	22:39:56	2/4/2019 	55218	151.00	8.00	8.05	22.05	102449.23	1848	0	
92	22:39:56	2/4/2019 	55845	439.00	9.00	12.48	22.05	102449.23	52391	0	
93	22:39:57	2/4/2019 	56600	102.00	8.00	6.65	22.05	102449.06	52391	0	
94	22:39:58	2/4/2019 	57165	696.00	12.00	15.65	22.05	102448.73	1846	0	
95	22:39:58	2/4/2019 	57265	165.00	8.00	8.43	22.05	102448.73	3841	0	
96	22:39:58	2/4/2019 	57399	143.00	8.00	7.82	22.05	102448.73	1845	0	
97	22:39:58	2/4/2019 	57871	111.00	8.00	6.89	22.06	102448.98	52389	0	
98	22:39:59	2/4/2019 	58034	904.00	106.00	31.16	22.06	102448.66	1845	1	
99	22:39:59	2/4/2019 	58806	981.00	702.00	127.07	22.06	102448.48	52391	1	
100	22:40:00	2/4/2019 	59087	325.00	9.00	11.42	22.06	102448.48	1848	0	
101	22:40:00	2/4/2019 	59762	912.00	109.00	31.76	22.06	102448.91	52394	1	
102	22:40:01	2/4/2019 	60107	69.00	8.00	5.97	22.06	102448.58	4754	0	
103	22:40:02	2/4/2019 	61574	220.00	8.00	9.73	22.06	102448.41	102930	0	
104	22:40:03	2/4/2019 	62252	127.00	9.00	7.36	22.06	102448.66	1847	0	
105	22:40:03	2/4/2019 	62432	146.00	8.00	7.90	22.06	102448.66	1848	0	
106	22:40:03	2/4/2019 	62825	91.00	8.00	6.37	22.06	102448.66	52385	0	
107	22:40:03	2/4/2019 	62835	920.00	117.00	33.34	22.06	102448.66	1845	0	
108	22:40:04	2/4/2019 	63057	90.00	8.00	6.35	22.06	102448.66	1849	0	
109	22:40:04	2/4/2019 	63103	643.00	10.00	14.74	22.06	102448.33	3841	0	
110	22:40:04	2/4/2019 	63346	821.00	42.00	21.74	22.06	102448.33	1848	0	
111	22:40:04	2/4/2019 	63762	398.00	9.00	12.17	22.06	102448.17	52389	0	
112	22:40:05	2/4/2019 	64441	861.00	67.00	24.50	22.06	102447.83	1849	0	
113	22:40:05	2/4/2019 	64798	144.00	8.00	7.85	22.06	102448.09	52392	0	
114	22:40:07	2/4/2019 	66589	74.00	8.00	6.03	22.06	102447.59	102932	0	
115	22:40:07	2/4/2019 	66626	602.00	9.00	14.05	22.06	102447.59	1846	0	
116	22:40:08	2/4/2019 	67016	383.00	8.00	11.98	22.07	102448.00	3895	0	
117	22:40:08	2/4/2019 	67225	155.00	9.00	8.16	22.07	102448.00	1848	0	
118	22:40:08	2/4/2019 	67562	959.00	178.00	43.12	22.07	102448.00	52390	0	
119	22:40:08	2/4/2019 	67928	953.00	154.00	39.91	22.07	102447.84	1849	0	
120	22:40:09	2/4/2019 	68889	74.00	8.00	6.03	22.07	102447.67	52393	0	
121	22:40:09	2/4/2019 	68925	516.00	9.00	13.06	22.07	102447.67	1848	0	
122	22:40:10	2/4/2019 	69059	381.00	9.00	12.02	22.07	102447.67	1847	0	
123	22:40:10	2/4/2019 	69602	219.00	9.00	9.72	22.07	102447.92	54388	0	
124	22:40:10	2/4/2019 	69967	894.00	87.00	27.60	22.07	102447.92	2601	0	
125	22:40:10	2/4/2019 	69991	953.00	149.00	39.13	22.07	102447.92	1848	0	
126	22:40:11	2/4/2019 	70028	893.00	93.00	28.66	22.07	102447.92	1849	1	
127	22:40:11	2/4/2019 	70285	883.00	83.00	26.90	22.07	102447.76	1849	0	
128	22:40:11	2/4/2019 	70706	960.00	176.00	42.88	22.07	102447.59	52392	0	
129	22:40:13	2/4/2019 	72554	964.00	352.00	66.24	22.07	102447.34	102930	0	
130	22:40:13	2/4/2019 	72891	849.00	60.00	23.63	22.07	102447.34	3990	0	
131	22:40:14	2/4/2019 	73142	967.00	446.00	80.49	22.07	102447.34	1848	0	
132	22:40:14	2/4/2019 	73557	898.00	92.00	28.50	22.07	102447.27	52390	0	
133	22:40:15	2/4/2019 	74300	104.00	8.00	6.70	22.07	102447.10	1847	0	
134	22:40:15	2/4/2019 	74783	671.00	11.00	15.24	22.08	102447.19	52390	0	
135	22:40:16	2/4/2019 	75169	796.00	34.00	20.78	22.08	102447.03	1848	0	
136	22:40:16	2/4/2019 	75254	706.00	13.00	16.00	22.08	102447.03	1849	0	
137	22:40:16	2/4/2019 	75594	120.00	8.00	7.15	22.08	102447.03	54384	0	
138	22:40:16	2/4/2019 	75956	716.00	14.00	16.35	22.08	102447.28	1846	0	
139	22:40:17	2/4/2019 	76555	192.00	8.00	9.11	22.08	102447.11	52392	0	
140	22:40:18	2/4/2019 	77055	637.00	10.00	14.68	22.08	102446.95	1846	0	
141	22:40:18	2/4/2019 	77814	872.00	68.00	24.65	22.08	102447.53	52390	0	
142	22:40:20	2/4/2019 	79182	909.00	120.00	33.90	22.08	102447.42	52391	0	
143	22:40:20	2/4/2019 	79798	799.00	35.00	20.92	22.09	102447.84	52395	0	
144	22:40:20	2/4/2019 	79995	91.00	8.00	6.37	22.09	102447.84	4753	0	
145	22:40:21	2/4/2019 	80343	914.00	116.00	33.13	22.09	102447.67	1845	0	
146	22:40:21	2/4/2019 	80627	208.00	8.00	9.48	22.09	102447.67	52393	0	
147	22:40:23	2/4/2019 	82620	886.00	81.00	26.58	22.09	102448.00	102932	0	
148	22:40:23	2/4/2019 	82658	910.00	116.00	33.12	22.09	102448.00	1850	1	
149	22:40:23	2/4/2019 	82671	158.00	9.00	8.25	22.09	102448.00	1849	0	
150	22:40:23	2/4/2019 	82928	80.00	8.00	6.14	22.09	102448.00	1849	0	
151	22:40:24	2/4/2019 	83567	612.00	9.00	14.17	22.09	102448.26	54436	1	
152	22:40:25	2/4/2019 	84396	972.00	585.00	101.51	22.09	102447.93	1849	0	
153	22:40:25	2/4/2019 	84458	536.00	8.00	13.14	22.10	102448.18	1849	0	
154	22:40:25	2/4/2019 	84971	962.00	175.00	42.76	22.10	102448.18	52386	0	
155	22:40:25	2/4/2019 	84990	98.00	8.00	6.54	22.10	102448.18	1849	0	
156	22:40:26	2/4/2019 	85195	967.00	350.00	65.88	22.10	102448.18	1846	0	
157	22:40:26	2/4/2019 	85585	122.00	8.00	7.21	22.10	102448.02	52390	0	
158	22:40:27	2/4/2019 	86206	964.00	296.00	56.42	22.10	102448.44	3840	0	
159	22:40:27	2/4/2019 	86451	122.00	8.00	7.21	22.10	102448.44	1849	0	
160	22:40:27	2/4/2019 	86684	917.00	118.00	33.53	22.10	102448.44	52387	0	
161	22:40:27	2/4/2019 	86692	919.00	125.00	34.88	22.10	102448.44	1848	1	
162	22:40:28	2/4/2019 	87287	913.00	114.00	32.74	22.10	102448.52	1849	0	
163	22:40:29	2/4/2019 	88010	202.00	8.00	9.34	22.10	102448.35	52394	0	
164	22:40:29	2/4/2019 	88480	919.00	117.00	33.33	22.10	102448.52	1848	0	
165	22:40:30	2/4/2019 	89596	446.00	8.00	12.46	22.11	102448.86	104933	0	
166	22:40:31	2/4/2019 	90026	890.00	98.00	29.58	22.11	102448.69	2602	0	
167	22:40:31	2/4/2019 	90103	132.00	8.00	7.50	22.11	102448.69	1848	0	
168	22:40:31	2/4/2019 	90251	834.00	61.00	23.72	22.11	102448.69	1845	0	
169	22:40:31	2/4/2019 	90343	315.00	9.00	11.29	22.11	102448.69	1847	0	
170	22:40:31	2/4/2019 	90874	789.00	34.00	20.77	22.11	102448.94	52389	0	
171	22:40:32	2/4/2019 	91349	665.00	10.00	14.90	22.11	102448.77	1849	0	
172	22:40:32	2/4/2019 	91904	299.00	8.00	11.05	22.11	102449.02	54530	0	
173	22:40:32	2/4/2019 	91964	455.00	8.00	12.52	22.11	102449.02	1846	0	
174	22:40:33	2/4/2019 	92123	958.00	261.00	51.52	22.11	102449.02	1846	0	
175	22:40:33	2/4/2019 	92239	486.00	9.00	12.82	22.11	102449.02	1849	0	
176	22:40:33	2/4/2019 	92770	437.00	9.00	12.47	22.11	102449.11	52391	0	
177	22:40:34	2/4/2019 	93253	92.00	8.00	6.39	22.11	102449.11	1848	0	
178	22:40:34	2/4/2019 	93311	119.00	8.00	7.12	22.11	102449.11	1846	0	
179	22:40:35	2/4/2019 	94284	225.00	8.00	9.83	22.12	102449.36	54382	0	
180	22:40:35	2/4/2019 	94833	966.00	216.00	46.92	22.12	102449.59	52392	0	
181	22:40:36	2/4/2019 	95021	230.00	8.00	9.93	22.12	102449.59	1849	0	
182	22:40:36	2/4/2019 	95773	185.00	8.00	8.95	22.12	102449.25	52391	0	
183	22:40:37	2/4/2019 	96078	78.00	8.00	6.10	22.12	102449.34	1845	0	
184	22:40:37	2/4/2019 	96108	102.00	8.00	6.65	22.12	102449.34	1846	0	
185	22:40:37	2/4/2019 	96172	72.00	8.00	6.00	22.12	102449.34	1845	0	
186	22:40:37	2/4/2019 	96612	793.00	33.00	20.65	22.12	102449.17	52390	0	
187	22:40:38	2/4/2019 	97016	901.00	101.00	30.18	22.12	102449.42	3842	1	
188	22:40:39	2/4/2019 	98206	877.00	86.00	27.38	22.13	102449.15	52393	0	
189	22:40:40	2/4/2019 	99857	136.00	9.00	7.62	22.13	102449.48	102935	0	
190	22:40:42	2/4/2019 	101648	233.00	8.00	9.98	22.13	102449.08	103691	0	
191	22:40:44	2/4/2019 	103837	135.00	8.00	7.59	22.14	102449.25	102929	0	
192	22:40:45	2/4/2019 	104749	729.00	16.00	17.00	22.14	102449.50	52388	0	
193	22:40:46	2/4/2019 	105142	591.00	9.00	13.91	22.14	102449.75	1848	1	
194	22:40:48	2/4/2019 	107936	508.00	9.00	12.99	22.15	102449.34	155620	0	
195	22:40:49	2/4/2019 	108299	902.00	106.00	31.15	22.15	102449.59	1850	0	
196	22:40:50	2/4/2019 	109953	883.00	90.00	28.09	22.16	102449.41	102936	0	
197	22:40:52	2/4/2019 	111108	94.00	8.00	6.44	22.16	102449.66	53148	0	
198	22:40:53	2/4/2019 	112722	539.00	9.00	13.28	22.17	102449.67	102933	0	
199	22:40:53	2/4/2019 	112828	153.00	8.00	8.10	22.17	102449.67	1849	0	
200	22:40:53	2/4/2019 	112920	919.00	119.00	33.72	22.17	102449.67	3986	0	
201	22:40:54	2/4/2019 	113060	66.00	8.00	5.93	22.17	102449.67	1849	0	
202	22:40:54	2/4/2019 	113065	656.00	10.00	14.85	22.17	102449.67	1848	0	
203	22:40:55	2/4/2019 	114934	213.00	6.00	9.55	22.17	102449.50	102932	0	
204	22:40:56	2/4/2019 	115048	948.00	148.00	38.97	22.17	102449.76	1848	0	
205	22:40:56	2/4/2019 	115166	922.00	126.00	35.07	22.17	102449.76	1851	0	
206	22:40:56	2/4/2019 	115290	811.00	40.00	21.51	22.17	102449.76	1850	0	
207	22:40:56	2/4/2019 	115952	301.00	9.00	11.11	22.18	102449.84	54386	0	
208	22:40:57	2/4/2019 	116941	895.00	100.00	29.98	22.18	102449.94	52391	0	
209	22:40:58	2/4/2019 	117206	963.00	417.00	76.78	22.18	102449.94	1849	1	
210	22:40:58	2/4/2019 	117847	116.00	8.00	7.03	22.18	102449.69	52392	0	
211	22:40:59	2/4/2019 	118778	433.00	8.00	12.37	22.18	102449.44	52388	0	
212	22:41:00	2/4/2019 	119106	548.00	9.00	13.38	22.18	102449.44	1846	0	
213	22:41:00	2/4/2019 	119121	890.00	94.00	28.84	22.18	102449.44	1850	0	
214	22:41:00	2/4/2019 	119431	644.00	9.00	14.48	22.19	102449.52	3842	0	
215	22:41:01	2/4/2019 	120056	95.00	8.00	6.47	22.19	102449.20	52393	0	
216	22:41:01	2/4/2019 	120373	617.00	9.00	14.23	22.19	102449.45	2601	0	
217	22:41:03	2/4/2019 	122119	647.00	10.00	14.78	22.19	102449.45	102938	0	
218	22:41:04	2/4/2019 	123377	271.00	8.00	10.64	22.20	102449.92	52393	0	
219	22:41:04	2/4/2019 	123628	714.00	14.00	16.34	22.20	102449.92	52389	0	
220	22:41:05	2/4/2019 	124460	194.00	8.00	9.16	22.20	102449.68	1849	0	
221	22:41:05	2/4/2019 	124494	160.00	9.00	8.30	22.20	102449.68	4042	0	
222	22:41:05	2/4/2019 	124739	900.00	100.00	29.99	22.20	102449.52	52393	1	
223	22:41:07	2/4/2019 	126216	934.00	142.00	37.97	22.21	102449.69	52393	0	
224	22:41:08	2/4/2019 	127007	960.00	303.00	57.55	22.21	102449.77	52391	0	
225	22:41:08	2/4/2019 	127133	102.00	8.00	6.65	22.21	102449.44	1849	0	
226	22:41:08	2/4/2019 	127557	917.00	123.00	34.49	22.21	102449.52	52387	0	
227	22:41:08	2/4/2019 	127903	70.00	9.00	5.98	22.21	102449.52	1850	0	
228	22:41:09	2/4/2019 	128552	110.00	8.00	6.86	22.22	102449.11	54386	0	
229	22:41:09	2/4/2019 	128581	105.00	8.00	6.73	22.22	102449.11	1846	0	
230	22:41:09	2/4/2019 	128632	668.00	10.00	14.91	22.22	102449.11	1846	0	
231	22:41:09	2/4/2019 	128807	929.00	131.00	36.01	22.22	102449.11	1848	0	
232	22:41:10	2/4/2019 	129268	748.00	20.00	18.15	22.22	102449.20	1850	0	
233	22:41:10	2/4/2019 	129320	80.00	8.00	6.14	22.22	102449.20	1849	0	
234	22:41:10	2/4/2019 	129370	732.00	16.00	17.01	22.22	102448.87	1846	0	
235	22:41:10	2/4/2019 	129423	614.00	9.00	14.20	22.22	102448.87	3839	0	
236	22:41:10	2/4/2019 	129898	950.00	148.00	38.97	22.22	102449.12	52396	1	
237	22:41:10	2/4/2019 	129988	626.00	9.00	14.33	22.22	102449.12	2811	0	
238	22:41:11	2/4/2019 	130253	98.00	8.00	6.54	22.22	102449.12	1857	0	
239	22:41:13	2/4/2019 	132040	78.00	8.00	6.10	22.23	102448.96	102938	0	
240	22:41:13	2/4/2019 	132690	519.00	8.00	12.98	22.23	102449.22	52394	0	
241	22:41:14	2/4/2019 	133302	166.00	8.00	8.46	22.23	102449.47	1846	0	
242	22:41:14	2/4/2019 	133382	518.00	8.00	12.97	22.23	102449.47	3987	0	
243	22:41:15	2/4/2019 	134206	653.00	9.00	14.54	22.24	102449.94	52389	0	
244	22:41:15	2/4/2019 	134263	161.00	12.00	8.34	22.24	102449.94	1850	0	
245	22:41:15	2/4/2019 	134963	960.00	221.00	47.38	22.24	102450.02	52390	0	
246	22:41:16	2/4/2019 	135074	782.00	30.00	20.19	22.24	102450.02	1850	0	
247	22:41:16	2/4/2019 	135941	811.00	47.00	22.22	22.24	102450.27	52394	0	
248	22:41:17	2/4/2019 	136370	451.00	9.00	12.57	22.24	102450.52	1848	0	
249	22:41:18	2/4/2019 	137008	917.00	120.00	33.91	22.24	102450.20	54385	0	
250	22:41:18	2/4/2019 	137015	797.00	37.00	21.15	22.24	102450.20	1852	0	
251	22:41:18	2/4/2019 	137276	956.00	155.00	40.06	22.25	102450.41	1851	1	
252	22:41:18	2/4/2019 	137570	960.00	173.00	42.52	22.25	102450.41	52394	0	
253	22:41:18	2/4/2019 	137912	970.00	372.00	69.78	22.25	102450.25	1850	0	
254	22:41:19	2/4/2019 	138032	446.00	9.00	12.53	22.25	102450.25	1849	0	
255	22:41:19	2/4/2019 	138684	486.00	9.00	12.82	22.25	102449.84	52394	0	
256	22:41:19	2/4/2019 	138708	95.00	8.00	6.47	22.25	102449.84	3842	0	
257	22:41:20	2/4/2019 	139439	581.00	9.00	13.78	22.25	102449.92	1847	0	
258	22:41:21	2/4/2019 	140308	102.00	8.00	6.65	22.25	102449.84	52393	0	
259	22:41:21	2/4/2019 	140376	131.00	8.00	7.47	22.25	102449.84	2800	0	
260	22:41:21	2/4/2019 	140383	906.00	107.00	31.36	22.25	102449.84	1847	1	
261	22:41:21	2/4/2019 	140449	566.00	9.00	13.59	22.25	102449.84	1850	0	
262	22:41:21	2/4/2019 	140859	905.00	102.00	30.39	22.26	102449.77	52393	1	
263	22:41:21	2/4/2019 	140970	328.00	8.00	11.41	22.26	102449.59	3990	0	
264	22:41:22	2/4/2019 	141002	690.00	12.00	15.63	22.26	102449.59	1848	0	
265	22:41:23	2/4/2019 	142354	920.00	133.00	36.37	22.26	102449.61	52393	1	
266	22:41:24	2/4/2019 	143899	97.00	8.00	6.52	22.27	102449.61	102941	0	
267	22:41:25	2/4/2019 	144023	954.00	187.00	44.12	22.27	102449.61	1848	0	
268	22:41:25	2/4/2019 	144071	148.00	8.00	7.96	22.27	102449.61	1850	0	
269	22:41:27	2/4/2019 	146714	614.00	9.00	14.20	22.27	102448.68	153479	0	
270	22:41:27	2/4/2019 	146882	966.00	299.00	56.90	22.27	102448.68	3844	0	
271	22:41:29	2/4/2019 	148079	965.00	385.00	71.97	22.28	102448.27	52393	0	
272	22:41:29	2/4/2019 	148205	970.00	302.00	57.39	22.28	102448.27	1851	0	
273	22:41:30	2/4/2019 	149070	64.00	8.00	5.92	22.28	102448.19	52393	0	
274	22:41:30	2/4/2019 	149148	202.00	8.00	9.34	22.28	102448.19	1846	0	
275	22:41:30	2/4/2019 	149699	636.00	9.00	14.42	22.28	102447.94	52390	0	
276	22:41:30	2/4/2019 	149824	896.00	98.00	29.60	22.28	102447.44	2801	1	
277	22:41:30	2/4/2019 	149973	66.00	8.00	5.93	22.28	102447.44	3988	0	
278	22:41:31	2/4/2019 	150165	245.00	8.00	10.20	22.28	102447.44	1846	0	
279	22:41:31	2/4/2019 	150347	901.00	105.00	30.95	22.28	102447.20	1848	1	
280	22:41:31	2/4/2019 	150800	321.00	8.00	11.33	22.29	102447.45	52395	0	
281	22:41:32	2/4/2019 	151164	910.00	114.00	32.73	22.29	102447.28	1847	0	
282	22:41:32	2/4/2019 	151928	256.00	8.00	10.39	22.29	102447.53	52390	0	
283	22:41:33	2/4/2019 	152006	947.00	156.00	40.21	22.29	102447.53	1846	1	
284	22:41:33	2/4/2019 	152162	975.00	515.00	88.85	22.29	102447.62	3847	0	
285	22:41:33	2/4/2019 	152282	959.00	167.00	41.76	22.29	102447.62	1858	0	
286	22:41:33	2/4/2019 	152360	577.00	9.00	13.73	22.29	102447.62	1857	0	
287	22:41:34	2/4/2019 	153004	899.00	104.00	30.75	22.29	102447.55	52397	0	
288	22:41:34	2/4/2019 	153560	765.00	23.00	18.88	22.29	102447.05	52396	0	
289	22:41:34	2/4/2019 	153799	177.00	8.00	8.75	22.29	102447.05	1849	0	
290	22:41:35	2/4/2019 	154215	568.00	9.00	13.62	22.30	102447.12	1848	0	
291	22:41:35	2/4/2019 	154489	704.00	12.00	15.66	22.30	102447.05	3848	0	
292	22:41:35	2/4/2019 	154868	756.00	21.00	18.41	22.30	102446.55	52392	0	
293	22:41:36	2/4/2019 	155205	960.00	206.00	45.99	22.30	102446.55	1850	0	
294	22:41:36	2/4/2019 	155754	929.00	132.00	36.20	22.30	102446.64	52396	1	
